0,0.0
1,596.5
2,35.1
3,17.9
4,118.1
5,10.1
6,1211.1
7,112.9
8,8.0
9,9.0
10,461.0
11,137.0
12,164.1
13,6485.6
14,476.0
15,3.0
16,12.0
17,417.0
18,15.5
19,4.0
20,5.0
21,0.0
22,460.0
23,464.0
24,74.0
25,54.0
26,13.0
27,4.0
28,50.0
29,0.0
30,0.0
31,0.0
32,0.0
33,216.2
34,18919.5
35,593.0
36,3.2
37,52.6
38,70.3
39,5321.0
40,140.8
41,281.2
42,8.8
43,2.0
44,37.0
45,40.0
46,0.0
47,248.2
48,88.0
49,559.0
50,1035.9
51,983.2
52,0.0
53,217.4
54,8.7
55,865.8
56,0.0
57,0.0
58,100.1
59,2160.4
60,10.5
61,525.0
62,578.0
63,83.7
64,527.0
65,4290.0
66,272.7
67,12865.0
68,7156.5
69,0.0
70,46.0
71,0.0
72,438.0
73,341.1
74,236.1
75,3189.3
76,35.3
77,8.9
78,464.0
79,0.0
80,72.7
81,192.2
82,375.4
83,97.4
84,383.0
85,805.1
86,777.3
87,18.0
88,817.5
89,326.6
90,438.1
91,18.0
92,2870.4
93,3.0
94,3.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,86.0
101,0.0
102,14.8
103,14.3
104,169.7
105,31.8
106,45.0
107,8.3
108,19.5
109,53.0
110,35.9
111,7.1
112,108.7
113,79.5
114,12.9
115,0.0
116,28.9
117,10.7
118,133.5
119,0.0
120,82.0
121,24.0
122,203.0
123,0.0
124,22.7
125,32.7
126,4.3
127,25.6
128,0.8
129,3.5
130,88.0
131,0.0
132,0.0
133,3.0
134,0.0
135,0.0
136,13.0
137,799.5
138,3.0
139,15.4
140,94.9
141,14.8
142,1.0
143,3.1
144,23.0
145,24.4
146,13.0
147,3.1
148,0.0
149,6.3
150,18.8
151,0.0
152,0.0
153,5.0
154,13.6
155,15.2
156,3.0
157,0.8
158,3.0
159,0.0
160,10.1
161,12.4
162,0.1
163,147.3
164,0.0
165,0.0
166,33.0
167,0.0
168,0.0
169,71.9
170,1.1
171,3.0
172,7.0
173,95.7
174,290.2
175,13.0
176,216.0
177,0.8
178,6.0
179,4.0
180,2.0
181,1.0
182,1.0
183,44.7
184,0.0
185,13.4
186,1.0
187,0.0
188,122.0
189,7.1
190,898.2
191,34.0
192,2.0
193,0.0
194,2.0
195,1.0
196,0.0
197,4.2
198,1.0
199,1.0
200,16.0
201,15.0
202,9.0
203,0.0
204,0.0
205,7.0
206,102.0
207,6.0
208,0.0
209,104.7
210,2.7
211,8.0
212,8.5
213,4.0
214,40.4
215,44.0
216,80.0
217,1.0
218,11.0
219,6.0
220,0.0
221,1.0
222,396.0
223,0.0
224,373.0
225,1.0
226,2.0
227,2.0
228,3.0
229,0.0
230,0.0
231,0.0
232,0.0
233,10.0
234,4.0
235,11.0
236,2.0
237,0.0
238,1.0
239,0.0
240,16.0
241,2.0
242,0.0
243,1.0
244,5.0
245,6.0
246,0.0
247,0.0
248,84.0
249,808.1
250,48.0
251,371.0
252,77.0
253,10.0
254,13.0
255,287.0
256,264.3
257,12.0
258,47.0
259,19.0
260,10.0
261,28.0
262,0.0
263,0.0
264,52.0
265,4.0
266,173.0
267,14.0
268,68.0
269,10.0
270,14.0
271,20.0
272,30.0
273,4.0
274,29.0
275,174.3
276,1.8
277,8.0
278,0.0
279,140.0
280,202.0
281,56.0
282,13.0
283,0.0
284,66.0
285,0.0
286,1.0
287,0.0
288,0.0
289,12.0
290,27.0
291,7.0
292,18.0
293,24.0
294,110.0
295,54.0
296,6.0
297,167.0
298,111.0
299,18.0
300,18.0
301,71.4
302,6.0
303,17.0
304,13.0
305,20.0
306,30.0
307,4.0
308,16.0
309,514.4
310,1.0
311,1.0
312,1.0
313,117.0
314,172.0
315,65.0
316,12.0
317,66.0
318,3.0
319,2.0
320,9.0
321,83.0
322,2.0
323,34.0
324,0.0
325,1.0
326,4.5
327,6.0
328,4.0
329,27.0
330,98.0
331,70.0
332,4.0
333,2.0
334,10.0
335,0.0
336,2.0
337,0.0
338,15.0
339,23.0
340,6.0
341,6.0
342,14.0
343,21.0
344,26.0
345,6.0
346,0.5
347,14.0
348,61.2
349,6.0
350,6.0
351,6.0
352,52.0
353,30.0
354,4.0
355,4.0
356,100.0
357,14.0
358,14.0
359,626.0
360,126.0
361,10.0
362,282.2
363,10.0
364,18.0
365,36.0
366,2.0
367,104.0
368,153.0
369,7.3
370,4.0
371,168.0
372,147.0
373,6.0
374,132.0
375,261.0
376,102.0
377,71.0
378,39.0
379,72.0
380,74.0
381,12.0
382,130.0
383,8.0
384,31.0
385,10.0
386,40.0
387,6.0
388,12.0
389,4.0
390,2.0
391,0.0
392,4.0
393,8.0
394,16.0
395,4.0
396,4.0
397,36.0
398,8.0
399,30.0
400,2.0
401,2.0
402,6.0
403,36.0
404,4.0
405,2.0
406,6.0
407,1.0
408,1.0
409,0.0
410,4.0
411,8.0
412,2.0
413,6.0
414,18.0
415,58.0
416,2.0
417,1.0
418,0.0
419,0.0
420,2.0
421,1.0
422,3.0
423,7.0
424,20.0
425,45.0
426,2.0
427,1.0
428,36.0
429,3.0
430,3.0
431,1.0
432,4.0
433,4.0
434,14.0
435,3.0
436,6.0
437,1.0
438,4.0
439,4.0
440,61.0
441,5.0
442,4.0
443,1293.0
444,30.0
445,4.0
446,8.0
447,4.0
448,4.0
449,40.0
450,0.0
451,3.0
452,4.0
453,4.0
454,2.0
455,94.0
456,1.0
457,41.0
458,5.0
459,30.0
460,8.0
461,16.0
462,12.0
463,18.0
464,4.0
465,4.0
466,4.0
467,4.0
468,4.0
469,8.0
470,4.0
471,7.0
472,14.0
473,72.0
474,14.0
475,106.0
476,45.0
477,8.0
478,46.0
479,13.0
480,0.0
481,4.0
482,27.0
483,4.0
484,5.0
485,8.0
486,2.0
487,4.0
488,2.0
489,109.0
490,4.0
491,10.0
492,0.0
493,6.0
494,0.0
495,2.0
496,0.0
497,2.0
498,12.0
499,4.0
500,3.0
501,8.0
502,0.0
503,4.0
504,3.0
505,4.0
506,2.0
507,4.0
508,4.0
509,3.0
510,42.0
511,1.0
512,100.0
513,8.0
514,8.0
515,28.0
516,107.0
517,90.0
518,921.0
519,7.0
520,7.0
521,7.0
522,5.0
523,115.0
524,106.0
525,8.0
526,14.0
527,10.0
528,5.0
529,45.0
530,49.0
531,90.0
532,555.0
533,110.0
534,119.0
535,38.0
536,8.0
537,4.0
538,3.0
539,4.0
540,0.0
541,8.0
542,8.0
543,8.0
544,4.0
545,4.0
546,4.0
547,4.0
548,53.0
549,52.0
550,50.0
551,4.0
552,4.0
553,3.0
554,114.0
555,102.0
556,12.0
557,2.0
558,4.0
559,67.0
560,111.0
561,6.0
562,52.0
563,14.0
564,6.0
565,6.0
566,102.0
567,102.0
568,102.0
569,168.0
570,108.0
571,52.0
572,38.0
573,4.0
574,4.0
575,12.0
576,77.0
577,38.0
578,120.0
579,7.0
580,6.0
581,6.0
582,66.0
583,4.0
584,6.0
